Brand,Out Date,Operating System,Weight,Series,Smartphone,Operating interface,RAM Capacity,CPU speed,CPU generation,Screen Size,Number of cores,Screen Resolution,pixels,FPS,Screen Type,Water resistance,Colors,GPU,Front camera,Camera,Fingerprint reader,WiFi,Min price,Max price,NFC,Bluetooth,Battery capacity,Page number
Blackview,2022,Android,195 גרם,A95,סמארטפון,מסך מגע,8GB,2000 2100 MHz,4,6.53 אינטש,4 + 4 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,"שחור, כחול, זהב",microSDXC,8 מגה פיקסל,20 מגה פיקסל,כולל,כולל,727,"1,199",ללא,4.2,"4,380 mAh",6
Xiaomi,2020,Android,194 גרם,Redmi 9A,סמארטפון,מסך מגע,2GB,2000 MHz,4,6.53 אינטש,8 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,ללא,"כחול, אפור, ירוק",Micro SD/T-Flash,5 מגה פיקסל,13 מגה פיקסל,ללא,כולל,386,490,ללא,5.0,"5,000 mAh",6
Xiaomi,2022,Android,179 גרם,Redmi Note 11,סמארטפון,מסך מגע,4GB,1900 2400 MHz,4,6.43 אינטש,4 + 4 ליבות,1080x2400 פיקסלים,409 ppi,90 Hz,AMOLED,IP53,"לבן, כחול, אפור",microSDXC,13 מגה פיקסל,50 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,664,"1,029",אופציונאלי,5.0,"5,000 mAh",6
Apple,2019,iOS,188 גרם,iPhone 11,סמארטפון,מסך מגע,4GB,2650 1800 MHz,4,5.8 אינטש,2 + 4 ליבות,1125x2436 פיקסלים,458 ppi,יעודכן בקרוב,Super Retina,IP68,"אפור, כסוף, ירוק, זהב",ללא,12 מגה פיקסל,12 + 12 + 12 מגה פיקסל,ללא,כולל,"2,665","3,100",כולל,5.0,"3,046 mAh",6
Samsung,2021,Android,173 גרם,Galaxy M52,סמארטפון,מסך מגע,8GB,1800 2400 MHz,4,6.7 אינטש,4 + 4 ליבות,1080x2400 פיקסלים,393 ppi,120 Hz,Super AMOLED Plus,לא זמין,"שחור, לבן, כחול",microSDXC,32 מגה פיקסל,64 + 12 + 5 מגה פיקסל,כולל,כולל,"1,172","1,565",כולל,5.0,"5,000 mAh",6
OnePlus,2022,Android,187 גרם,Nord N20 SE,סמארטפון,מסך מגע,4GB,יעודכן בקרוב,4,6.56 אינטש,יעודכן בקרוב,720x1612 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,"שחור, כחול",microSDXC,8 מגה פיקסל,50 + 2 מגה פיקסל,כולל,כולל,567,699,ללא,5.3,"5,000 mAh",6
Apple,2020,iOS,135 גרם,iPhone 12 mini,סמארטפון,מסך מגע,4GB,1800 3100 MHz,5,5.4 אינטש,6 ליבות,1080x2340 פיקסלים,476 ppi,לא זמין,Super Retina,IP67,"שחור, לבן, כחול, אדום, ירוק",ללא,12 מגה פיקסל,12 + 12 מגה פיקסלים,ללא,כולל,"1,755","1,765",כולל,5.0,"2,227 mAh",6
Samsung,2019,Android,196 גרם,Galaxy Note 10,סמארטפון,מסך מגע,12GB,2730 2400 1900 MHz,4,6.8 אינטש,2+2+4,1440x3040 פיקסלים,498 ppi,יעודכן בקרוב,Dynamic AMOLED,IP68,"שחור, לבן, כסוף",Micro SD/T-Flash,10 מגה פיקסל,12 + 12 + 16 מגה פיקסל,כולל,כולל,"1,598","1,999",כולל,5.0,"4,300 mAh",6
Samsung,2021,Android,200 גרם,Galaxy S21,סמארטפון,מסך מגע,8GB,2900 2800 2200 MHz,5,6.7 אינטש,1+3+4,1080x2400 פיקסלים,394 ppi,120 Hz,Dynamic AMOLED 2X,IP68,"שחור, אדום, כסוף, ורוד, זהב",לא רלוונטי,10 מגה פיקסל,12 + 64 + 12 מגה פיקסל,כולל,כולל,"2,319","2,999",כולל,5.0,"4,800 mAh",6
Xiaomi,2022,Android,205 גרם,12T Pro,סמארטפון,מסך מגע,8GB,2000 2750 3190 MHz,4,6.67 אינטש,4 + 3 + 1 ליבות,1220x2712 פיקסלים,446 ppi,120 Hz,AMOLED,IP53,"שחור, כחול, כסוף",ללא,20 מגה פיקסל,200 + 8 + 2 מגה פיקסל,כולל,כולל,"2,261","2,268",אופציונאלי,5.2,"5,000 mAh",6
Xiaomi,2021,Android,193 גרם,Redmi Note 10,סמארטפון,מסך מגע,8GB,2300 1800 MHz,4,6.67 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,395 ppi,120 Hz,AMOLED,IP53,"אפור, ירוק, ארד",microSDXC,16 מגה פיקסל,108 + 8 + 5 + 2 מגה פיקסל,כולל,כולל,985,"1,299",אופציונאלי,5.1,"5,020 mAh",7
Samsung,2020,Android,208 גרם,Galaxy Note 20,סמארטפון,מסך מגע,8GB,2730 2500 2000 MHz,4,6.9 אינטש,2+2+4,1440x3088 פיקסלים,494 ppi,120 Hz,Dynamic AMOLED,IP68,"שחור, לבן",Micro SD/T-Flash,10 מגה פיקסל,108 + 12 + 12 מגה פיקסל,כולל,כולל,"2,470","3,189",כולל,5.0,"4,500 mAh",7
Samsung,2023,Android,234 גרם,Galaxy S23 Ultra,סמארטפון,מסך מגע,8GB,2000 2800 2800 3360 MHz,5,6.8 אינטש,3 + 2 + 2 + 1 ליבות,1440x3088 פיקסלים,501 ppi,120 Hz,Dynamic AMOLED 2X,IP68,"שחור, ירוק",ללא,12 מגה פיקסל,200 + 10 + 10 +12 מגה פיקסל,כולל,כולל,"3,914","4,589",אופציונאלי,5.3,"5,000 mAh",7
Samsung,2021,Android,211 גרם,Galaxy A03,סמארטפון,מסך מגע,2GB,1200 1600 MHz,4,6.5 אינטש,4 + 4 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,PLS LCD,לא זמין,"שחור, כחול",microSDXC,5 מגה פיקסל,8 מגה פיקסל,ללא,כולל,357,499,ללא,4.2,"5,000 mAh",7
Xiaomi,2022,Android,195 גרם,Poco F4,סמארטפון,מסך מגע,8GB,1800 2420 3200 MHz,4,6.67 אינטש,4 + 3 + 1 ליבות,1080x2400 פיקסלים,395 ppi,120 Hz,AMOLED,IP53,"שחור, כסוף, ירוק",ללא,20 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,525","1,899",אופציונאלי,5.2,"4,500 mAh",7
Xiaomi,2022,Android,194 גרם,Redmi 10A,סמארטפון,מסך מגע,4GB,1500 2000 MHz,4,6.53 אינטש,4 + 4 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,"שחור, כחול, אפור, אלומיניום",microSDXC,5 מגה פיקסל,13 מגה פיקסל,כולל,כולל,545,696,ללא,5.0,"5,000 mAh",7
OnePlus,2023,Android,205 גרם,11,סמארטפון,מסך מגע,8GB,2000 2800 2800 3200 MHz,5,6.7 אינטש,3 + 2 + 2 + 1 ליבות,1440x3216 פיקסלים,525 ppi,120 Hz,LTPO3 Fluid AMOLED,IP64,"שחור, ירוק",ללא,16 מגה פיקסל,50 + 32 + 48 מגה פיקסל,כולל,כולל,"3,056","3,099",אופציונאלי,5.3,"5,000 mAh",7
Nokia,2022,לא זמין,לא זמין,2660,טלפון רגיל,מקשי ספרות,48MB,1000 MHz,4,2.8 אינטש,לא זמין,240x320 פיקסלים,143 ppi,לא זמין,TFT LCD,לא זמין,"שחור, כחול, אדום",microSDHC,לא כולל מגה פיקסל,0.3 מגה פיקסל,לא רלוונטי,לא כולל,325,459,ללא,4.2,"1,450 mAh",7
Apple,2017,iOS,174 גרם,iPhone X,סמארטפון,3D Touch,3GB,יעודכן בקרוב,4,5.8 אינטש,6 ליבות,1125x2436 פיקסלים,458 ppi,יעודכן בקרוב,OLED,IP67,"אפור, כסוף",ללא,7 מגה פיקסל,12 + 12 מגה פיקסלים,ללא,כולל,"1,390","1,699",כולל,5.0,יעודכן בקרוב,7
Apple,2017,iOS,148 גרם,iPhone 8,סמארטפון,3D Touch,2GB,יעודכן בקרוב,4,4.7 אינטש,10 ליבות,1334x750 פיקסלים,326 ppi,יעודכן בקרוב,Retina IPS LCD,IP67,"שחור, כסוף, זהב",ללא,7 מגה פיקסל,12 מגה פיקסל,כולל,כולל,879,"1,149",כולל,5.0,"1,821 mAh",7
EasyPhone,לא זמין,לא זמין,יעודכן בקרוב,יעודכן בקרוב,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,לא זמין,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,310,450,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,7
Google,2021,Android,207 גרם,Pixel 6,סמארטפון,מסך מגע,8GB,1800 2250 2800 MHz,4,6.4 אינטש,4 + 2 + 2 ליבות,1080x2400 פיקסלים,411 ppi,90 Hz,AMOLED,IP68,שחור,ללא,8 מגה פיקסל,50 + 12 מגה פיקסל,כולל,כולל,"1,720","2,920",כולל,5.2,"4,614 mAh",7
Apple,2020,iOS,148 גרם,iPhone SE 2020,סמארטפון,מסך מגע,3GB,2650 1800 MHz,4,4.7 אינטש,2 + 4 ליבות,1334x750 פיקסלים,326 ppi,יעודכן בקרוב,Retina IPS LCD,IP67,"שחור, לבן, אדום",ללא,7 מגה פיקסל,12 מגה פיקסל,כולל,כולל,"1,249","1,999",כולל,5.0,"1,821 mAh",7
Apple,2022,iOS,144 גרם,iPhone SE,סמארטפון,מסך מגע,4GB,1820 3220 MHz,4,4.7 אינטש,2 + 4 ליבות,750x1334 פיקסלים,326 ppi,לא זמין,Retina IPS LCD,IP67,"שחור, לבן, אדום",ללא,7 מגה פיקסל,12 מגה פיקסל,כולל,כולל,"1,540","1,949",כולל,5.0,"2,018 mAh",7
Apple,2020,iOS,135 גרם,iPhone 12 mini,סמארטפון,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,5,5.4 אינטש,6 ליבות,1080x2340 פיקסלים,476 ppi,לא זמין,Super Retina,IP67,"שחור, לבן, כחול, אדום, ירוק",ללא,12 מגה פיקסל,12 + 12 מגה פיקסלים,ללא,כולל,"2,090","2,450",כולל,5.0,יעודכן בקרוב,7
Samsung,2021,Android,169 גרם,Galaxy S21,סמארטפון,מסך מגע,8GB,2900 2800 2200 MHz,5,6.2 אינטש,1+3+4,1080x2400 פיקסלים,421 ppi,120 Hz,Dynamic AMOLED 2X,IP68,"לבן, אפור, ורוד",ללא,10 מגה פיקסל,12 + 64 + 12 מגה פיקסל,כולל,כולל,"2,077","2,899",כולל,5.0,"4,000 mAh",7
Samsung,2022,Android,187 גרם,Galaxy Z Flip4,סמארטפון,מסך מגע,8GB,1800 2750 3190 MHz,4,6.7 אינטש,4 + 3 + 1 ליבות,1080x2640 פיקסלים,426 ppi,120 Hz,Foldable Dynamic AMOLED 2X,IPX8,"לבן, כחול, סגול, אדום, צהוב, תכלת, ורוד זהב",ללא,10 מגה פיקסל,12 + 12 מגה פיקסלים,כולל,כולל,"3,145","4,269",כולל,5.2,"3,700 mAh",7
OnePlus,2021,Android,189 גרם,Nord 2,סמארטפון,מסך מגע,12GB,3000 2600 2000 MHz,5,6.43 אינטש,1+3+4,1080x2400 פיקסלים,409 ppi,90 Hz,Fluid AMOLED,ללא,"כחול, אפור, ירוק",ללא,32 מגה פיקסל,50 + 8 + 2 מגה פיקסל,כולל,כולל,"1,795","1,799",כולל,5.2,"4,500 mAh",7
Samsung,2020,Android,205 גרם,Galaxy A12,סמארטפון,מסך מגע,4GB,1800 2350 MHz,4,6.5 אינטש,4 + 4 ליבות,720x1600 פיקסלים,264 ppi,לא זמין,PLS LCD,לא זמין,"שחור, לבן, כחול, אדום",Micro SD/T-Flash,8 מגה פיקסל,48 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,536,678,אופציונאלי,5.0,"5,000 mAh",7
Xiaomi,2021,Android,179 גרם,Xioami 12,סמארטפון,מסך מגע,12GB,1800 2500 3000 MHz,4,6.28 אינטש,4 + 3 + 1 ליבות,1080x2400 פיקסלים,419 ppi,120 Hz,AMOLED,לא זמין,"כחול, סגול, אפור, ירוק",ללא,32 מגה פיקסל,50 + 13 + 5 מגה פיקסל,כולל,כולל,"2,699","3,199",אופציונאלי,5.2,"4,500 mAh",7
Nokia,2020,לא רלוונטי,90.3 גרם,Nokia 215,טלפון רגיל,מקשי ספרות,64MB,לא זמין,4,2.4 אינטש,לא זמין,240x320 פיקסלים,167 ppi,לא זמין,TFT,לא זמין,"שחור, ירוק",microSDHC,לא רלוונטי,ללא,לא רלוונטי,לא כולל,257,349,ללא,5.0,"1,150 mAh",7
OnePlus,2021,Android,170 גרם,Nord CE,סמארטפון,מסך מגע,12GB,1800 2200 MHz,4,6.43 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,410 ppi,90 Hz,Fluid AMOLED,לא זמין,"כחול, כסוף",ללא,16 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,260","1,750",כולל,5.1,"4,500 mAh",7
Samsung,2019,Android,198 גרם,Galaxy S10,סמארטפון,מסך מגע,8GB,1950 2310 2730 MHz,4,6.7 אינטש,2 + 2 + 4 ליבות,1440x3040 פיקסלים,502 ppi,לא זמין,Dynamic AMOLED,IP68,"שחור, כסוף, זהב",ללא,10 מגה פיקסל,12 + 12 + 16 + 0.3 מגה פיקסל,כולל,כולל,"1,285","1,799",כולל,5.0,"4,500 mAh",7
Xiaomi,2018,Android,221 גרם,Mi Max 3,סמארטפון,מסך מגע,6GB,1600 1800 MHz,4,6.9 אינטש,4 + 4 ליבות,1080x2160 פיקסלים,350 ppi,לא זמין,IPS LCD,לא זמין,"שחור, כחול, זהב",microSDXC,8 מגה פיקסל,12 + 5 מגה פיקסל,כולל,כולל,"1,190","1,596",ללא,5.0,"5,500 mAh",7
OnePlus,2022,Android,173 גרם,Nord CE 2,סמארטפון,מסך מגע,8GB,2000 2400 MHz,4,6.43 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,409 ppi,90 Hz,AMOLED,לא זמין,"כחול, אפור",microSDXC,16 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,152","1,599",כולל,5.2,"4,500 mAh",8
Xiaomi,2017,Android,165 גרם,Mi,סמארטפון,מסך מגע,4GB,2000 MHz,4,5.5 אינטש,8 ליבות,1080x1920 פיקסלים,403 ppi,לא זמין,LTPS LCD,ללא,"שחור, ורוד, זהב",Micro SD/T-Flash,5 מגה פיקסל,12 + 12 מגה פיקסלים,כולל,כולל,389,449,ללא,4.2,"3,080 mAh",8
Phoneline,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,290,449,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,8
Google,2019,Android,162 גרם,Pixel 4,סמארטפון,מסך מגע,6GB,2840 2420 1780 MHz,4,5.7 אינטש,1 + 3 + 4,1080x2280 פיקסלים,444 ppi,90 Hz,P-OLED,IP68,"שחור, לבן, כתום",ללא,8 מגה פיקסל,12.2 + 16 מגה פיקסל,ללא,כולל,785,941,כולל,5.0,"2,800 mAh",8
Blackview,2020,Android,230 גרם,BV6300,סמארטפון,מסך מגע,6GB,2000 2100 MHz,4,5.7 אינטש,4 + 4 ליבות,720x1440 פיקסלים,282 ppi,לא זמין,IPS LCD,IP68,"שחור, כתום, צהוב, ירוק",microSDXC,13 מגה פיקסל,16 + 8 + 2 + 0.3 מגה פיקסל,כולל,כולל,883,"1,480",כולל,4.2,"4,380 mAh",8
Samsung,2022,Android,195 גרם,Galaxy A13,סמארטפון,מסך מגע,4GB,1800 2000 MHz,4,6.6 אינטש,6 + 2 ליבות,1080x2408 פיקסלים,400 ppi,לא זמין,PLS LCD,לא זמין,"שחור, לבן, כחול",microSDXC,8 מגה פיקסל,50 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,550,705,אופציונאלי,5.2,"5,000 mAh",8
Blackview,לא זמין,Android,273 גרם,BL5000,סמארטפון,מסך מגע,8GB,2000 2200 MHz,לא זמין,6.36 אינטש,6 + 2 ליבות,1080x2300 פיקסלים,לא זמין,לא זמין,IPS LCD,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,כולל,"1,289","1,449",לא זמין,5.2,"4,980 mAh",8
OnePlus,2022,Android,204 גרם,10T,סמארטפון,מסך מגע,8GB,1800 2750 3190 MHz,4,6.7 אינטש,4 + 3 + 1 ליבות,1080x2412 פיקסלים,394 ppi,120 Hz,Fluid AMOLED,לא זמין,"שחור, ירוק",ללא,16 מגה פיקסל,50 + 8 + 2 מגה פיקסל,כולל,כולל,"2,248","2,499",כולל,5.2,"4,800 mAh",8
Nokia,2019,לא זמין,73 גרם,יעודכן בקרוב,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,1.77 אינטש,יעודכן בקרוב,120x160 פיקסלים,113 ppi,לא זמין,TFT,לא זמין,"שחור, כחול, ורוד",ללא,לא כולל מגה פיקסל,ללא,לא רלוונטי,לא כולל,170,199,ללא,לא כולל,800 mAh,8
Blackview,2021,Android,367 גרם,BV8800,סמארטפון,מסך מגע,8GB,2000 2050 MHz,4,6.58 אינטש,6 + 2 ליבות,1080x2408 פיקסלים,401 ppi,90 Hz,IPS LCD,יעודכן בקרוב,"שחור, כתום, ירוק",ללא,16 מגה פיקסל,50 + 8 + 20 + 2 מגה פיקסל,כולל,כולל,"1,260","1,499",כולל,5.2,"8,380 mAh",8
Samsung,2021,Android,180 גרם,Galaxy M32,סמארטפון,מסך מגע,6GB,1800 2000 MHz,4,6.4 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,411 ppi,90 Hz,Super AMOLED,לא זמין,"שחור, כחול",microSDXC,20 מגה פיקסל,64 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,840,"1,099",אופציונאלי,5.0,"5,000 mAh",8
Nokia,2010,לא רלוונטי,89 גרם,יעודכן בקרוב,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,לא זמין,3,2 אינטש,לא זמין,320x240 פיקסלים,200 ppi,יעודכן בקרוב,TFT,ללא,"שחור, לבן, כסוף",Micro SD/T-Flash,לא כולל מגה פיקסל,3.15 מגה פיקסל,ללא,לא כולל,234,249,לא זמין,2.1,"1,020 mAh",8
OnePlus,2022,Android,195 גרם,Nord CE 2 Lite,סמארטפון,מסך מגע,8GB,1700 2200 MHz,4,6.59 אינטש,6 + 2 ליבות,1080x2412 פיקסלים,401 ppi,120 Hz,IPS LCD,לא זמין,"שחור, כחול",microSDXC,16 מגה פיקסל,64 + 2 + 2 מגה פיקסל,כולל,כולל,"1,059","1,350",ללא,5.2,"5,000 mAh",8
Samsung,2018,Android,163 גרם,Galaxy S9,סמארטפון,מסך מגע,4GB,2800 1700 MHz,4,5.8 אינטש,4 + 4 ליבות,1440x2960 פיקסלים,570 ppi,לא זמין,Super AMOLED,IP68,"שחור, כחול, סגול, אפור",Micro SD/T-Flash,8 מגה פיקסל,12 מגה פיקסל,כולל,כולל,954,979,כולל,5.0,"3,000 mAh",8
Huawei,2019,Android,192 גרם,P30,סמארטפון,מסך מגע,6GB,2600 1920 1800 MHz,4,6.47 אינטש,2+2+4,1080x2340 פיקסלים,398 ppi,יעודכן בקרוב,OLED,IP68,יעודכן בקרוב,NM Card,32 מגה פיקסל,40 + 20 + 8 מגה פיקסל,כולל,כולל,"1,849","1,999",כולל,5.0,"4,200 mAh",8
Apple,2019,iOS,194 גרם,iPhone 11,סמארטפון,מסך מגע,4GB,2650 1800 MHz,4,6.1 אינטש,2 + 4 ליבות,828x1792 פיקסלים,326 ppi,יעודכן בקרוב,Super Retina,IP68,"שחור, לבן, סגול, אדום, צהוב, ירוק",ללא,12 מגה פיקסל,12 + 12 מגה פיקסלים,ללא,כולל,"2,390","3,399",כולל,5.0,"3,110 mAh",8
Samsung,2020,Android,186 גרם,Galaxy S20,סמארטפון,מסך מגע,8GB,2730 2600 2000 MHz,4,6.7 אינטש,2+2+4,1440x3200 פיקסלים,525 ppi,120 Hz,Dynamic AMOLED 2X,IP68,"שחור, לבן, כחול, אפור, אדום",Micro SD/T-Flash,10 מגה פיקסל,12 + 64 + 12 מגה פיקסל,כולל,כולל,"1,775","2,749",כולל,5.0,"4,500 mAh",8
Samsung,2021,Android,183 גרם,Galaxy Z Flip3,סמארטפון,מסך מגע,8GB,1800 2420 2840 MHz,4,6.7 אינטש,1 + 3 + 4,1080x2640 פיקסלים,426 ppi,120 Hz,Foldable Dynamic AMOLED 2X,IPX8,"שחור, לבן, סגול, אפור, ורוד, ירוק",ללא,10 מגה פיקסל,12 + 12 מגה פיקסלים,כולל,כולל,"2,880","3,489",כולל,5.1,"3,300 mAh",8
OPPO,2022,Android,173 גרם,Reno 7,סמארטפון,מסך מגע,8GB,2000 2400 MHz,4,6.43 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,409 ppi,90 Hz,AMOLED,לא זמין,"שחור, כחול",microSDXC,32 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,779","2,198",כולל,5.2,"4,500 mAh",8
Apple,2022,iOS,206 גרם,iPhone 14 Pro,סמארטפון,מסך מגע,6GB,לא זמין,4,6.1 אינטש,לא זמין,1179x2556 פיקסלים,460 ppi,120 Hz,LTPO Super Retina XDR OLED,IP68,"שחור, סגול, כסוף, זהב",ללא,12 מגה פיקסל,48 +12 +12 מגה פיקסל,לא זמין,כולל,"6,395","7,399",כולל,5.3,לא זמין,8
Apple,2020,iOS,228 גרם,iPhone 12 Pro Max,סמארטפון,מסך מגע,יעודכן בקרוב,יעודכן בקרוב,5,6.7 אינטש,6 ליבות,1284x2778 פיקסלים,458 ppi,לא זמין,Super Retina,IP68,"כחול, אפור, כסוף, זהב",ללא,12 מגה פיקסל,12 + 12 + 12 מגה פיקסל,ללא,כולל,"3,599","4,449",כולל,5.0,לא זמין,8
Samsung,2019,Android,179 גרם,Galaxy A71,סמארטפון,מסך מגע,8GB,2200 1800 MHz,4,6.7 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,393 ppi,יעודכן בקרוב,Super AMOLED,ללא,"שחור, כחול, כסוף, ורוד",Micro SD/T-Flash,32 מגה פיקסל,64 + 12 + 5 + 5 מגה פיקסל,כולל,כולל,"1,799","1,799",אופציונאלי,5.0,"4,500 mAh",8
Xiaomi,2022,Android,179 גרם,Redmi Note 11,סמארטפון,מסך מגע,6GB,2000 2050 MHz,4,6.43 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,409 ppi,90 Hz,AMOLED,IP53,"לבן, כחול, אפור",microSDXC,16 מגה פיקסל,108 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,798,"1,034",אופציונאלי,5.0,"5,000 mAh",8
Vivo,2021,Android,182 גרם,Y21,סמארטפון,מסך מגע,4GB,1800 2350 MHz,4,6.5 אינטש,4 + 4 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,IPS LCD,לא זמין,כחול,microSDXC,8 מגה פיקסל,13 + 2 מגה פיקסל,כולל,כולל,575,699,ללא,5.0,"5,000 mAh",8
Apple,2020,iOS,189 גרם,iPhone 12 Pro,סמארטפון,מסך מגע,יעודכן בקרוב,יעודכן בקרוב,5,6.1 אינטש,6 ליבות,1170x2532 פיקסלים,460 ppi,לא זמין,Super Retina,IP68,"כחול, אפור, כסוף, זהב",ללא,12 מגה פיקסל,12 + 12 + 12 מגה פיקסל,ללא,כולל,"3,240","5,199",כולל,5.0,לא זמין,9
Samsung,2018,Android,189 גרם,Galaxy S9 Plus,סמארטפון,מסך מגע,6GB,2800 1700 MHz,4,6.2 אינטש,4 + 4 ליבות,1440x2960 פיקסלים,529 ppi,יעודכן בקרוב,Super AMOLED,IP68,"שחור, כחול, סגול, אפור",Micro SD/T-Flash,8 מגה פיקסל,12 + 12 מגה פיקסלים,כולל,כולל,949,"1,190",כולל,5.0,"3,500 mAh",9
Samsung,2021,Android,183 גרם,Galaxy Z Flip3,סמארטפון,מסך מגע,8GB,1800 2420 2840 MHz,4,6.7 אינטש,1+3+4,1080x2640 פיקסלים,426 ppi,120 Hz,Foldable Dynamic AMOLED 2X,IPX8,"שחור, לבן, אפור, ורוד, ירוק",ללא,10 מגה פיקסל,12 + 12 מגה פיקסלים,כולל,כולל,"2,520","2,850",כולל,5.1,"3,300 mAh",9
Samsung,2023,Android,201 גרם,Galaxy A14,סמארטפון,מסך מגע,4GB,1800 2000 MHz,4,6.6 אינטש,6 + 2 ליבות,1080x2408 פיקסלים,400 ppi,לא זמין,PLS LCD,לא זמין,"שחור, אדום, כסוף, ירוק",microSDXC,13 מגה פיקסל,50 + 5 + 2  מגה פיקסל,כולל,כולל,745,799,אופציונאלי,5.1,"5,000 mAh",9
OnePlus,2021,Android,170 גרם,Nord CE,סמארטפון,מסך מגע,8GB,1800 2200 MHz,4,6.43 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,410 ppi,90 Hz,Fluid AMOLED,לא זמין,"כחול, כסוף",ללא,16 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,016","1,349",כולל,5.1,"4,500 mAh",9
Apple,2021,iOS,240 גרם,iPhone 13,סמארטפון,מסך מגע,6GB,יעודכן בקרוב,5,6.7 אינטש,2 + 4 ליבות,1284x2778 פיקסלים,458 ppi,לא זמין,Super Retina,IP68,"כחול, אפור, כסוף, זהב",ללא,12 מגה פיקסל,12 +12 +12 מגה פיקסל,ללא,כולל,"4,960","5,699",כולל,5.0,לא זמין,9
Google,2019,Android,147 גרם,Pixel 3a,סמארטפון,מסך מגע,4GB,2000 1700 MHz,4,5.6 אינטש,2 + 6 ליבות,1080x2220 פיקסלים,441 ppi,לא זמין,OLED,ללא,"שחור, לבן, סגול",ללא,8 מגה פיקסל,12.2 מגה פיקסל,ללא,כולל,685,"1,029",כולל,5.0,"3,000 mAh",9
Apple,2018,iOS,177 גרם,iPhone XS,סמארטפון,מסך מגע,4GB,יעודכן בקרוב,4,5.8 אינטש,8 ליבות,1125x2436 פיקסלים,458 ppi,יעודכן בקרוב,Super AMOLED,IP68,"אפור, כסוף, זהב",ללא,7 מגה פיקסל,12 + 12 מגה פיקסלים,כולל,כולל,"1,387","1,749",כולל,5.0,יעודכן בקרוב,9
Apple,2018,iOS,208 גרם,iPhone XS Max,סמארטפון,מסך מגע,4GB,יעודכן בקרוב,4,6.5 אינטש,8 ליבות,1242x2688 פיקסלים,458 ppi,יעודכן בקרוב,Super AMOLED,IP68,"אפור, כסוף, זהב",ללא,7 מגה פיקסל,12 + 12 מגה פיקסלים,יעודכן בקרוב,כולל,"2,000","2,048",כולל,5.0,יעודכן בקרוב,9
OPPO,2022,Android,173 גרם,Reno7,סמארטפון,מסך מגע,8GB,2000 2400 MHz,4,6.43 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,409 ppi,90 Hz,AMOLED,לא זמין,"שחור, כחול",microSDXC,32 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,549","1,749",כולל,5.2,"4,500 mAh",9
